listing_id,description,Room_type
31711813,Ê?ïÊãâÁõõËä±Âõ?Áã¨Á´ãÂ±ãEntire 3beds+Park mins go JFK Airport/NYC,entire home/apt
31713303,Beautiful and Spacious West Village Apartment,entire home/apt
31713522,Whole Ridgewood Railroad 2 blocks from M,entire home/apt
31713858,Long Island City Apt with a Terrace,private Room
31714036,Urban Design Sanctuary,entire home/apt
31714168,5 min away from LGA,entire home/apt
31715312,Manhattan Studio 4,entire home/apt
31715879,Beautiful  Cozy  room in NYC  nearby Time square,private Room
31716471,Lovely studio in Astoria/ LIC!,entire home/apt
31717883,Your Stay in Staten Island will be the best,private Room
31719001,Nice place for three people.,private Room
31728112,"LARGE ROOM 
20 minutes to midtown",private Room
31729652,Sunny Studio located in the heart of Harlem,entire home/apt
31730525,Spacious 2 beds apt in Hell‚Äôs Kitchen 5ppl,entire home/apt
31731555,Spacious Bedroom with King Bed in Light-Filled Apt,private Room
31733307,5min fr Belmont Park 15min fr JFK 20min fr LaGuard,entire home/APT
31736343,Penthouse studio. Clean. A+ location Cafe&Park :),entire home/APT
31737653,Museum Bed and Breakfast: Apt 3R Garden View,entire home/apt
31738077,Cozy private room in Williamsburg,private Room
31738629,Historic Brooklyn Townhouse Garden Floor,entire home/apt
31743178,1 bedroom apartment/living room available.,entire home/apt
31748621,Modern NYC Apartment,entire home/apt
31755223,Modern 3BR artsy Brooklyn duplex. New renovation,entire home/apt
31756631,Private room in modern duplex,private Room
31758029,"Color and light, East Village",entire home/apt
31758438,Hip Bushwick Room close to L train (A),private Room
31759087,Hip Bushwick Room close to L train (B),private Room
31759330,Hip Bushwick Room close to L train (C),private Room
31759409,conveniet access to NYC,private Room
31759545,Hip-Beautiful Bushwick Room Close to L train (D),private Room
31760403,1 JFK Layover - Express train to Manhattan,private Room
31760436,Columbia & CentralPark Private room!,private Room
31760509,"Morningside Park, near Columbia U., private room",private Room
31760941,Private exquisite apartment with modern amenities,entire home/apt
31761090,Wall-size window Private Bedroom,private Room
31761417,Large quiet apt. Right next to everything you need,entire home/apt
31763495,Entire studio fully renovated,entire home/apt
31764572,Modern living in semi-industrial setting,private Room
31767505,Spacious Downtown Studio,entire home/apt
31772667,A3 Delightful Budget private room,private Room
31772802,A3 Excellent Budget Private Room,private Room
31773898,PRIME SOHO: Lovely Room With Closet on Prince St,private Room
31787990,"Warm, quiet and spacious.",private Room
31795059,Loft on the Best Block of the Lower East Side,entire home/APT
31795680,Recently Renovated 2 Bed Apartment In Williamsburg,entire home/apt
31796259,Luxury Studio in Prime Area,entire home/apt
31796691,Spacious 2 bedroom apt in Bensonhurst - Sleeps 10,entire home/apt
31799118,"3 BDR APT, ONLY 1 SUBWAY STOP TO MANHATTAN, 5 MIN!",entire home/apt
31799369,Private West Village Townhouse w/ Hot Tub,entire home/apt
31799920,Best location Just 5 min to MANHATTAN,private Room
31801234,MANHATTAN studio 10 minutes away from Central Park,entire home/apt
31801375,East Flatbush,private Room
31801631,Queen Master BR 5min Walk from Major Attractions ÏõÉ,private Room
31801816,Sparkling Clean BR in Unbeatable Location ÏõÉ,private Room
31802275,Coral Harlem Studio,private Room
31803169,Beautiful & Spacious APT / Large Living Room Area,entire home/apt
31803533,Beautiful Luxury Studio w/Exceptional Water View,entire home/apt
31803703,COZY! PRIME LOCATION! REAL 2-BEDROOM!,entire home/apt
31804149,Williamsburg - 1st stop out of Lower Manhattan!,private Room
31805784,Beautiful & Cozy - SoHo Studio,entire home/apt
31806593,High ceilings  private room  with record player,private Room
31807013,Cuarto acogedor para gente que quiera disfrutar NY,private Room
31809360,#NycArtBNB Luxury West Village 1 Bedroom,entire home/APT
31809918,Pirouette (Private Room),private Room
31814773,Amazing Private room near Central Park,private Room
31815508,Private room with a great location in Manhattan,private Room
31823258,Serenity in the Gardens,private Room
31823779,Sunny bedroom in Greenpoint/Williamsburg Brooklyn.,private Room
31823858,**BROOKLYN BLUE**MODERN LUXE STUDIO SUITE,entire home/apt
31824097,Large Private Room with office space,private Room
31824803,Cozy and Spacious 2 bedroom Apartment,entire home/apt
31828528,Amazing Room in Triplex Loft,private Room
31828585,"Large Private Room in Modern, Rustic 2BR Apartment",private Room
31830652,NEW YORK CITY Manhattan Penthouse Central Park,entire home/apt
31832773,Great access/2min! U can use 5 lines(EFMR7) !,private Room
31832851,Amazing Townhouse Prewar Duplex @ Lex Ave&79th St!,entire home/apt
31832966,Garden apartment in the heart of Gramercy,entire home/APT
31834008,"PLEASE READ LISTING BEFORE BOOKING
Suite 10017",entire home/apt
31834161,Great Access! 2min frm station U can use 5 lines!!,private Room
31835260,Downtown Modern 2 bedroom with Views!,entire home/APT
31835498,Large Private Bedroom with a High-rise View in NYC,private Room
31836311,New(2015) Room & easy commute to Manhattan 35min,private Room
31836703,Amazing and spacius room in Bed-Stuy Brooklyn,private Room
31837921,PRIVATE duplex by trains in the heart of Bushwick,entire home/apt
31838301,Private room in Beautiful Bed-Stuy,private Room
31838338,"ingef?§ra hus! Two bedroom apt in Williamsburg, BK",entire home/apt
31839994,Private house with backyard overlooking park.,entire home/apt
31848816,Luxury Large 2-Bedroom Apartment in Hot Astoria,entire home/apt
31850283,Cozy room with nice view.(20mn to Times Square).,private Room
31852479,Cozy and warm private room,private Room
31852788,Tribeca Bedroom/Bathroom in Fabulous Penthouse,private Room
31854564,Three Bedroom / 2.5 Restroom In Warm Relaxing Home,entire home/apt
31856192,"Pvt Bath, Parking/Bkft -  ""Suite Piece of Heaven""",private Room
31856243,Luxury Highrise with Golf Simulator/Sauana Mry Hil,private Room
31857472,Hamilton Studio. 2Queen. priv bath. kitchenette,entire home/apt
31858749,"Quiet, comfortable & bright apt in East Village",entire home/apt
31859521,Home Away from Home in Brooklyn/Queens borderline,private Room
31859735,Simple Reliable & Convenient 1Bdrm Upper East Side,private Room
31859909,Beautiful room with view in newly-renovated house,private Room
31861155,Cozy 1 BR in hip Crown Heights,private Room
31861671,Hamilton Loft. 2Queen. priv bath. full kitchen,entire home/apt
31861939,Cozy Heart of Gold Near Times Square Central Park!,entire home/APT
31863369,"Eh  it's an apartment,  control yourself",SHARED Room
31864884,Elegant &Classical. 30 mins to midtown  Manhattan!,private Room
31866810,Brooklyn Best Location! Granite Prospect! Doorman!,entire home/apt
31866909,Private Gramercy studio btwn downtown & midtown!,entire home/apt
31873616,New Renovated Studio~Prime Upper East~W/D,entire home/apt
31874576,Chic Private Bedroom in Upper West Side 107,private Room
31875616,Cozy Private Bedroom in Upper West Side 107,private Room
31875688,East Village Loft,private Room
31876569,Greenpoint Getaway,private Room
31876724,Vibrant Bedroom in Upper West Side 107,private Room
31877020,Calming Private BR in Upper West Side 107,private Room
31877100,Stylish Private Bedroom in Upper West Side 107,private Room
31877755,Modern Private Bedroom in Upper West Side 107,private Room
31877856,Vibrant Private Bedroom in UWS 107,private Room
31878988,Beautiful Garden Apartment Bedford Ave. stop on L,entire home/apt
31879273,Renovated Studio in the heart of Manhattan,entire home/APT
31879380,Peaceful room in cool area close to G/7/Ferry/JFK,private Room
31879887,Spacious ground floor in Brooklyn town house,entire home/APT
31881052,Park Slope Villa,entire home/apt
31881336,New large beautiful room with private bathroom,private Room
31881525,Amazing Private Room w/ Bunk Bed - Nearby Subway,private Room
31881759,New 1BR w/ King Bed.  Subway close.  B in NYC 7min,entire home/apt
31881804,Beautiful Spacious Room w/ Queen Bed - Near Subway,private Room
31882099,Comfy Private Room w/ Full Bed - Nearby Subway,private Room
31883127,‚ú¥NEWLY RENOVATED‚ú¥ 2 BDR | SLEEPS 4 @ BROOKLYN,entire home/APT
31883238,Living In Art,entire home/apt
31883514,"‚ô•Private-Keyed Room #2 - Desk, closet, Queen-bed‚ô•",private Room
31883774,"‚ô•Private-Keyed Room #1 - Desk, closet, Queen-bed‚ô•",private Room
31884434,Studio B on Atlantic Ave,entire home/apt
31884652,Heart of Time Square w/ Spectacular View  3BR 2BA,entire home/apt
31885300,King Size Bed: Spacious BR 25 minutes to city,private Room
31885563,Close to Manhattan! Comfortable area to stay‚ô™,private Room
31885791,Room in East Harlem,private Room
31885820,"Private bathroom/bedroom, easy access to JFK/LGA",private Room
31885991,Full size bed suite.,private Room
31886403,"Large, sunny room with private bath.",private Room
31886891,A3 Cozy private room,private Room
31893504,Lovely Historic Garden Level Apartment,entire home/apt
31894643,Spacious 1BR with terrace in the heart of Brooklyn,entire home/apt
31894855,Best Upper West Side Two Bedroom Apartment,entire home/apt
31895980,"2 Bedroom modern apartment, trains nearby, a GEM!",entire home/apt
31896339,My cozy room perfect for Manhattan visitors,private Room
31898440,"Well-decorated room in clean, modern apartment",private Room
31898478,Skylit Bedroom In Brooklyn,private Room
31898581,THE BEST STASH SPOT,private Room
31898630,Bushwick Apartment,private Room
31898844,Eddies place #2,entire home/apt
31900179,Eddies place #3,entire home/apt
31900259,"Nice place,where you can be comfortable",private Room
31901657,Best Stay in Clean Brand New Penthouse Apartment,private Room
31904037,"Bright, Clean and Modern Williamsburg Studio",entire home/apt
31904156,Fantastic Private Bedroom. Great Views & Location.,private Room
31904811,"Big Cozy room in Greenpoint, 5 mins from G train.",private Room
31906094,Fabulous 1 Bedroom in the Heart of Greenpoint!,entire home/apt
31906580,Bright High Ceiling Bedroom in East Williamsburg,private Room
31907710,"One bedroom Apt in Manhattan, East Village",entire home/apt
31909528,The clean separate studio in New York,entire home/APT
31909623,Wyndham Midtown 45 New York City 1 BR Apt w/View,entire home/APT
31913609,Stuy Heights Brownstone Passive House Garden Unit,entire home/apt
31916725,EMPIRE ST VIEW>Luxury 3BR 2BA BALCONY High fl>Gym,entire home/apt
31916931,Marco and Fabio,private Room
31918252,Private Bedroom & Living Room in Sunny Apt,private Room
31919501,"ALL NEW LUXURY APT- 1ST FL 4BR/2 BTH,10MIN-JFK/LGA",entire home/apt
31919636,"LUMINOUS, COZY BR w/ personal BA + entrance in BK",private Room
31920075,Clean and quiet room in home,private Room
31920843,"Cute Apartment in Heart of East Village, Manhattan",private Room
31924097,Authentic Midtown Manhattan Studio,entire home/apt
31925075,Sweet Quiet Spacious Room Brooklyn,private Room
31925535,Luxury Duplex with large loft space and Terrace,entire home/APT
31926655,SPACIOUS- 3 Bedroom Harlem gem 5 mins from train,entire home/apt
31927597,Large Room in Prime Bushwick Neighborhood,private Room
31928508,Modern Private room in Hell's kitchen- times Squar,private Room
31929437,Upscale & Modern Duplex Apartment Sleeps 8,entire home/apt
31929849,Your own entire private place in BROOKLYN NY :),entire home/APT
31930706,Beautiful apartment in Gravesend(Girls share room),Shared Room
31931117,Beautiful Renovated 1-Bed in Park Slope Brownstone,entire home/apt
31931371,"‚òÖClean, Private Bedroom in Little Italy/Chinatown‚òÖ",private Room
31932152,An Unbeatable Cozy 3 Bedroom Apartment.,entire home/apt
31932642,Spacious and convenient room at Hamilton Heights!,private Room
31932872,Garden Oasis in Brooklyn Brownstone 2mins to Train,entire home/apt
31933373,The Ideal Vacation Home in Brooklyn:,entire home/apt
31934408,Newly Renovated 2 Br 7min  LGA/JFK/7 mile Midtown,entire home/apt
31935427,Cozy Studio in East Village,entire home/APT
31935664,Luxury Private Bed Same Street As Subway!,private Room
31946382,LARGE  3Br Williamsburg Apt Mins from Manhattan,entire home/apt
31946864,Sweet  Private Room in the heart of Manhattan NYC,private Room
31947991,"Bright room in huge, dog-friendly apt w/ balcony",private Room
31948183,Stylish Bushwick apartment with private backyard,entire home/APT
31950380,Super cozy private room with own bathroom,private Room
31950761,Private Room 2 Blocks From Prospect Park,private Room
31950840,LUX 2 Bedroom Sleep 6 City Center Private Deck,entire home/apt
31950886,Small studio  at the heart of Little Italy,entire home/apt
31952771,Sunny 1 bedroom w/private half bath!,private Room
31954104,"Best Location, Best Roof!",entire home/apt
31954232,LOCATION!!!!Beautiful 2 bedrooms appartement !!!,entire home/apt
31955252,Parlour Room Central Park/ Columbia University,private Room
31956393,Cozy Room in Hamilton Heights R3,private Room
31956547,Your Private Place in a Cozy Casa,private Room
31957975,"ENTIRE apt, 2 Bdr,Commercial Area,Private Entrance",entire home/apt
31959359,Cozy Room for Rent in Fort Greene/Clinton Hill,private Room
31961126,"Private Apartment/4 Guests
Nr Beach&JFK w/Parking",entire home/apt
31961731,"New York City, Midtown 2 Bedrooms, Sleeps 6",private Room
31963704,Friendly space!,private Room
31964005,PERFECTLY LOCATED PRIVATE APARTMENT - AFFORDABLE,entire home/apt
31964801,Harlem Residence,private Room
31965215,Cozy studio in East New York,entire home/apt
31965415,Cozy Brooklyn Private Bedroom,private Room
31972030,SMALL ROOM 15 MINUTES AWAY FROM MANHATTAN,private Room
31974197,"Cosy room in Brooklyn, 20 minutes to Manhattan",private Room
31974592,Cozy apartment in Brooklyn Brownstone,entire home/apt
31978375,UWS Cozy Shared Apartment near subway & Central Pk,shared Room
31978518,Apt in historic brownstone on best block in NYC,entire home/apt
31978781,Park Slope Garden Apartment,entire home/APT
